movieId,title,genres
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
6378,"Italian Job, The (2003)",Action|Crime
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
3717,Gone in 60 Seconds (2000),Action|Crime
68157,Inglourious Basterds (2009),Action|Drama|War
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
2193,Willow (1988),Action|Adventure|Fantasy
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller
1287,Ben-Hur (1959),Action|Adventure|Drama
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
3256,Patriot Games (1992),Action|Thriller
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
3702,Mad Max (1979),Action|Adventure|Sci-Fi
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
1953,"French Connection, The (1971)",Action|Crime|Thriller
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
204,Under Siege 2: Dark Territory (1995),Action
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
2723,Mystery Men (1999),Action|Comedy|Fantasy
2427,"Thin Red Line, The (1998)",Action|Drama|War
2490,Payback (1999),Action|Thriller
4310,Pearl Harbor (2001),Action|Drama|Romance|War
2641,Superman II (1980),Action|Sci-Fi
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
8798,Collateral (2004),Action|Crime|Drama|Thriller
647,Courage Under Fire (1996),Action|Crime|Drama|War
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
318,"Shawshank Redemption, The (1994)",Crime|Drama
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
592,Batman (1989),Action|Crime|Thriller
608,Fargo (1996),Comedy|Crime|Drama|Thriller
858,"Godfather, The (1972)",Crime|Drama
2959,Fight Club (1999),Action|Crime|Drama|Thriller
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
153,Batman Forever (1995),Action|Adventure|Comedy|Crime
1036,Die Hard (1988),Action|Crime|Thriller
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller
1221,"Godfather: Part II, The (1974)",Crime|Drama
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1213,Goodfellas (1990),Crime|Drama
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
185,"Net, The (1995)",Action|Crime|Thriller
111,Taxi Driver (1976),Crime|Drama|Thriller
21,Get Shorty (1995),Comedy|Crime|Thriller
6,Heat (1995),Action|Crime|Thriller
4963,Ocean's Eleven (2001),Crime|Thriller
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
288,Natural Born Killers (1994),Action|Crime|Thriller
778,Trainspotting (1996),Comedy|Crime|Drama
2329,American History X (1998),Crime|Drama
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
3147,"Green Mile, The (1999)",Crime|Drama
36,Dead Man Walking (1995),Crime|Drama
1732,"Big Lebowski, The (1998)",Comedy|Crime
58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
2502,Office Space (1999),Comedy|Crime
1079,"Fish Called Wanda, A (1988)",Comedy|Crime
1219,Psycho (1960),Crime|Horror
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
33794,Batman Begins (2005),Action|Crime|IMAX
1573,Face/Off (1997),Action|Crime|Drama|Thriller
5989,Catch Me If You Can (2002),Crime|Drama
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
4011,Snatch (2000),Comedy|Crime|Thriller
16,Casino (1995),Crime|Drama
2692,Run Lola Run (Lola rennt) (1998),Action|Crime
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller
4034,Traffic (2000),Crime|Drama|Thriller
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
2194,"Untouchables, The (1987)",Action|Crime|Drama
555,True Romance (1993),Crime|Thriller
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller
1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
173,Judge Dredd (1995),Action|Crime|Sci-Fi
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller
1234,"Sting, The (1973)",Comedy|Crime
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance
832,Ransom (1996),Crime|Thriller
48516,"Departed, The (2006)",Crime|Drama|Thriller
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1377,Batman Returns (1992),Action|Crime
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
3418,Thelma & Louise (1991),Adventure|Crime|Drama
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
1729,Jackie Brown (1997),Crime|Drama|Thriller
1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller
1092,Basic Instinct (1992),Crime|Mystery|Thriller
910,Some Like It Hot (1959),Comedy|Crime
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
1466,Donnie Brasco (1997),Crime|Drama
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
4262,Scarface (1983),Action|Crime|Drama
55820,No Country for Old Men (2007),Crime|Drama
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
2278,Ronin (1998),Action|Crime|Thriller
22,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller
6378,"Italian Job, The (2003)",Action|Crime
3717,Gone in 60 Seconds (2000),Action|Crime
1084,Bonnie and Clyde (1967),Crime|Drama
762,Striptease (1996),Comedy|Crime
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
63082,Slumdog Millionaire (2008),Crime|Drama|Romance
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller
4025,Miss Congeniality (2000),Comedy|Crime
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War
33166,Crash (2004),Crime|Drama
431,Carlito's Way (1993),Crime|Drama
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
1953,"French Connection, The (1971)",Action|Crime|Thriller
2580,Go (1999),Comedy|Crime
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
5991,Chicago (2002),Comedy|Crime|Drama|Musical
6870,Mystic River (2003),Crime|Drama|Mystery
5464,Road to Perdition (2002),Crime|Drama
2605,Entrapment (1999),Crime|Thriller
4776,Training Day (2001),Crime|Drama|Thriller
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
8798,Collateral (2004),Action|Crime|Drama|Thriller
647,Courage Under Fire (1996),Action|Crime|Drama|War
1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
170,Hackers (1995),Action|Adventure|Crime|Thriller
2289,"Player, The (1992)",Comedy|Crime|Drama
247,Heavenly Creatures (1994),Crime|Drama
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
69122,"Hangover, The (2009)",Comedy|Crime
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
4239,Blow (2001),Crime|Drama
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
3247,Sister Act (1992),Comedy|Crime
3362,Dog Day Afternoon (1975),Crime|Drama
5956,Gangs of New York (2002),Crime|Drama
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir
3301,"Whole Nine Yards, The (2000)",Comedy|Crime
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller
64614,Gran Torino (2008),Crime|Drama
2371,Fletch (1985),Comedy|Crime|Mystery
866,Bound (1996),Crime|Drama|Romance|Thriller
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
2616,Dick Tracy (1990),Action|Crime
1411,Hamlet (1996),Crime|Drama|Romance
532,Serial Mom (1994),Comedy|Crime|Horror
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
4344,Swordfish (2001),Action|Crime|Drama
2378,Police Academy (1984),Comedy|Crime
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
4855,Dirty Harry (1971),Action|Crime|Thriller
1945,On the Waterfront (1954),Crime|Drama
1086,Dial M for Murder (1954),Crime|Mystery|Thriller
44199,Inside Man (2006),Crime|Drama|Thriller
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
4901,Spy Game (2001),Action|Crime|Drama|Thriller
5630,Red Dragon (2002),Crime|Mystery|Thriller
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
55765,American Gangster (2007),Crime|Drama|Thriller
3683,Blood Simple (1984),Crime|Drama|Film-Noir
1589,Cop Land (1997),Action|Crime|Drama|Thriller
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
6708,Matchstick Men (2003),Comedy|Crime|Drama
59369,Taken (2008),Action|Crime|Drama|Thriller
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
3435,Double Indemnity (1944),Crime|Drama|Film-Noir
6157,Daredevil (2003),Action|Crime
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
6323,Identity (2003),Crime|Horror|Mystery|Thriller
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
41997,Munich (2005),Action|Crime|Drama|Thriller
5954,25th Hour (2002),Crime|Drama
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
707,Mulholland Falls (1996),Crime|Drama|Thriller
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller
5507,xXx (2002),Action|Crime|Thriller
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
3198,Papillon (1973),Crime|Drama
1792,U.S. Marshals (1998),Action|Crime|Thriller
3298,Boiler Room (2000),Crime|Drama|Thriller
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller
2413,Clue (1985),Comedy|Crime|Mystery|Thriller
1344,Cape Fear (1962),Crime|Drama|Thriller
4865,From Hell (2001),Crime|Horror|Mystery|Thriller
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
1227,Once Upon a Time in America (1984),Crime|Drama
23,Assassins (1995),Action|Crime|Thriller
1260,M (1931),Crime|Film-Noir|Thriller
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
4881,"Man Who Wasn't There, The (2001)",Crime|Drama
61323,Burn After Reading (2008),Comedy|Crime|Drama
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery
1214,Alien (1979),Horror|Sci-Fi
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1258,"Shining, The (1980)",Horror
1387,Jaws (1975),Action|Horror
1219,Psycho (1960),Crime|Horror
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
1407,Scream (1996),Comedy|Horror|Mystery|Thriller
2699,Arachnophobia (1990),Comedy|Horror
196,Species (1995),Horror|Sci-Fi
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
1997,"Exorcist, The (1973)",Horror|Mystery
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
70,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
6502,28 Days Later (2002),Action|Horror|Sci-Fi
8874,Shaun of the Dead (2004),Comedy|Horror
2167,Blade (1998),Action|Horror|Thriller
2003,Gremlins (1984),Comedy|Horror
1333,"Birds, The (1963)",Horror|Thriller
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi
5502,Signs (2002),Horror|Sci-Fi|Thriller
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
22,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller
5679,"Ring, The (2002)",Horror|Mystery|Thriller
3499,Misery (1990),Drama|Horror|Thriller
1994,Poltergeist (1982),Horror|Thriller
3785,Scary Movie (2000),Comedy|Horror
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
3863,"Cell, The (2000)",Drama|Horror|Thriller
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
2160,Rosemary's Baby (1968),Drama|Horror|Thriller
1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller
1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
4148,Hannibal (2001),Horror|Thriller
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller
2366,King Kong (1933),Action|Adventure|Fantasy|Horror
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
1982,Halloween (1978),Horror
799,"Frighteners, The (1996)",Comedy|Horror|Thriller
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
3798,What Lies Beneath (2000),Drama|Horror|Mystery
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
532,Serial Mom (1994),Comedy|Crime|Horror
2428,"Faculty, The (1998)",Horror|Sci-Fi
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller
8957,Saw (2004),Horror|Mystery|Thriller
71535,Zombieland (2009),Action|Comedy|Horror
1350,"Omen, The (1976)",Horror|Mystery|Thriller
382,Wolf (1994),Drama|Horror|Romance|Thriller
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
3476,Jacob's Ladder (1990),Horror|Mystery
6323,Identity (2003),Crime|Horror|Mystery|Thriller
5254,Blade II (2002),Action|Horror|Thriller
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
2719,"Haunting, The (1999)",Horror|Thriller
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2004,Gremlins 2: The New Batch (1990),Comedy|Horror
1388,Jaws 2 (1978),Horror|Thriller
4865,From Hell (2001),Crime|Horror|Mystery|Thriller
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
31696,Constantine (2005),Action|Fantasy|Horror|Thriller
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
6754,Underworld (2003),Action|Fantasy|Horror
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
12,Dracula: Dead and Loving It (1995),Comedy|Horror
1974,Friday the 13th (1980),Horror|Mystery|Thriller
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
2713,Lake Placid (1999),Horror|Thriller
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
3686,Flatliners (1990),Horror|Sci-Fi|Thriller
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
2513,Pet Sematary (1989),Horror
2648,Frankenstein (1931),Drama|Horror|Sci-Fi
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller
1342,Candyman (1992),Horror|Thriller
6659,Tremors (1990),Comedy|Horror|Sci-Fi
1603,Mimic (1997),Horror|Sci-Fi|Thriller
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
2459,"Texas Chainsaw Massacre, The (1974)",Horror
1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller
7387,Dawn of the Dead (1978),Action|Drama|Horror
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror
2995,House on Haunted Hill (1999),Horror|Thriller
2389,Psycho (1998),Crime|Horror|Thriller
1334,"Blob, The (1958)",Horror|Sci-Fi
3016,Creepshow (1982),Horror
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller
3676,Eraserhead (1977),Drama|Horror
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
6888,Scary Movie 3 (2003),Comedy|Horror
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery
2279,Urban Legend (1998),Horror|Thriller
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller
3917,Hellraiser (1987),Horror
54995,Planet Terror (2007),Action|Horror|Sci-Fi
39446,Saw II (2005),Horror|Thriller
2122,Children of the Corn (1984),Horror|Thriller
4036,Shadow of the Vampire (2000),Drama|Horror
53953,1408 (2007),Drama|Horror|Thriller
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
177,Lord of Illusions (1995),Horror
1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi
92,Mary Reilly (1996),Drama|Horror|Thriller
1991,Child's Play (1988),Horror|Thriller
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
879,"Relic, The (1997)",Horror|Thriller
2517,Christine (1983),Horror
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
332,Village of the Damned (1995),Horror|Sci-Fi
2644,Dracula (1931),Horror
1862,Species II (1998),Horror|Sci-Fi
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
2867,Fright Night (1985),Comedy|Horror|Thriller
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance
1389,Jaws 3-D (1983),Action|Horror
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi
42738,Underworld: Evolution (2006),Action|Fantasy|Horror
6755,Bubba Ho-tep (2002),Comedy|Horror
1130,"Howling, The (1980)",Horror|Mystery
6952,Gothika (2003),Horror|Thriller
2121,Cujo (1983),Horror|Thriller
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
2606,Idle Hands (1999),Comedy|Horror
742,Thinner (1996),Horror|Thriller
4744,Jeepers Creepers (2001),Horror
8947,"Grudge, The (2004)",Horror|Mystery|Thriller
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
2901,Phantasm (1979),Horror|Sci-Fi
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror
407,In the Mouth of Madness (1995),Horror|Thriller
2456,"Fly II, The (1989)",Horror|Sci-Fi
2551,Dead Ringers (1988),Drama|Horror|Thriller
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
6058,Final Destination 2 (2003),Horror|Thriller
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
2633,"Mummy, The (1932)",Horror|Romance
1346,Cat People (1982),Drama|Fantasy|Horror
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
1128,"Fog, The (1980)",Horror
1975,Friday the 13th Part 2 (1981),Horror
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
56145,"Mist, The (2007)",Horror|Sci-Fi
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
1983,Halloween II (1981),Horror
2328,Vampires (1998),Horror|Western
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
2120,Needful Things (1993),Drama|Horror
330,Tales from the Hood (1995),Action|Crime|Horror
2550,"Haunting, The (1963)",Horror|Thriller
2287,Them! (1954),Horror|Sci-Fi|Thriller
5669,Bowling for Columbine (2002),Documentary
246,Hoop Dreams (1994),Documentary
8464,Super Size Me (2004),Comedy|Documentary|Drama
8622,Fahrenheit 9/11 (2004),Documentary
2064,Roger & Me (1989),Documentary
162,Crumb (1994),Documentary
1147,When We Were Kings (1996),Documentary
5785,Jackass: The Movie (2002),Action|Comedy|Documentary
6331,Spellbound (2002),Documentary
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
1189,"Thin Blue Line, The (1988)",Documentary
2677,Buena Vista Social Club (1999),Documentary|Musical
45950,"Inconvenient Truth, An (2006)",Documentary
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
4102,Eddie Murphy Raw (1987),Comedy|Documentary
2859,Stop Making Sense (1984),Documentary|Musical
7256,Touching the Void (2003),Adventure|Documentary
3007,American Movie (1999),Documentary
53894,Sicko (2007),Documentary|Drama
581,"Celluloid Closet, The (1995)",Documentary
1797,Everest (1998),Documentary|IMAX
2693,Trekkies (1997),Documentary
6380,Capturing the Friedmans (2003),Documentary
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
1050,Looking for Richard (1996),Documentary|Drama
34542,Grizzly Man (2005),Documentary
1191,Madonna: Truth or Dare (1991),Documentary|Musical
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
77455,Exit Through the Gift Shop (2010),Comedy|Documentary
27846,"Corporation, The (2003)",Documentary
54881,"King of Kong, The (2007)",Documentary
1649,"Fast, Cheap & Out of Control (1997)",Documentary
3677,Baraka (1992),Documentary
