support,itemsets
0.24683701314810222,"frozenset({'1639', '6539'})"
0.198709997519226,"frozenset({'1639', '6711'})"
0.1783676507070206,"frozenset({'1639', '6863'})"
0.17390225750434135,"frozenset({'1639', '6870'})"
0.2292235177375341,"frozenset({'1639', '6874'})"
0.18531381791118828,"frozenset({'1639', '7147'})"
0.19920615231952368,"frozenset({'1639', '7153'})"
0.19920615231952368,"frozenset({'1639', '7361'})"
0.21508310592904986,"frozenset({'1639', '7438'})"
0.17663110890597866,"frozenset({'1639', '8360'})"
0.1810965021086579,"frozenset({'1639', '8368'})"
0.16199454229719673,"frozenset({'1639', '8464'})"
0.20962540312577524,"frozenset({'1639', '8636'})"
0.19722153311833293,"frozenset({'1639', '8665'})"
0.1751426445050856,"frozenset({'1639', '8784'})"
0.16596378069957826,"frozenset({'1639', '8798'})"
0.18928305631356984,"frozenset({'1639', '8874'})"
0.1602580004961548,"frozenset({'1639', '8949'})"
0.20664847432398908,"frozenset({'1639', '8961'})"
0.19151575291490947,"frozenset({'1639', '32587'})"
0.2247581245348549,"frozenset({'1639', '33794'})"
0.16472339369883404,"frozenset({'1639', '35836'})"
0.16844455470106673,"frozenset({'1639', '44191'})"
0.1639791614983875,"frozenset({'1639', '48516'})"
0.21979657653187795,"frozenset({'1641', '1653'})"
0.1917638303150583,"frozenset({'1641', '1673'})"
0.16199454229719673,"frozenset({'1641', '1674'})"
0.29297940957578766,"frozenset({'1682', '1641'})"
0.2671793599603076,"frozenset({'1641', '1704'})"
0.1863061275117837,"frozenset({'1641', '1721'})"
0.17762341850657404,"frozenset({'1729', '1641'})"
0.20094269412056562,"frozenset({'1641', '1732'})"
0.16323492929794095,"frozenset({'1641', '1748'})"
0.2478293227486976,"frozenset({'1641', '1784'})"
0.24386008434631606,"frozenset({'1641', '1923'})"
0.20267923592160755,"frozenset({'1641', '1954'})"
0.28131977176879186,"frozenset({'1641', '1961'})"
0.2158273381294964,"frozenset({'1641', '1968'})"
0.16869263210121557,"frozenset({'1641', '1997'})"
0.2334408335400645,"frozenset({'1641', '2000'})"
0.16199454229719673,"frozenset({'1641', '2003'})"
0.19995038451997024,"frozenset({'1641', '2011'})"
0.25031009675018606,"frozenset({'1641', '2028'})"
0.24882163234929297,"frozenset({'1641', '2115'})"
0.23294467873976682,"frozenset({'1641', '2174'})"
0.2259985115355991,"frozenset({'1641', '2194'})"
0.2078888613247333,"frozenset({'2268', '1641'})"
0.2478293227486976,"frozenset({'1641', '2291'})"
0.17439841230463904,"frozenset({'1641', '2302'})"
0.19474075911684446,"frozenset({'1641', '2321'})"
0.16224261969734557,"frozenset({'1641', '2324'})"
0.20218308112130984,"frozenset({'1641', '2329'})"
0.1634830066980898,"frozenset({'1641', '2353'})"
0.20094269412056562,"frozenset({'1641', '2355'})"
0.21036963532622177,"frozenset({'1641', '2396'})"
0.16745224510047135,"frozenset({'1641', '2406'})"
0.21657157032994295,"frozenset({'1641', '2502'})"
0.16323492929794095,"frozenset({'2529', '1641'})"
0.21061771272637062,"frozenset({'1641', '2542'})"
0.2297196725378318,"frozenset({'1641', '2571'})"
0.1724137931034483,"frozenset({'1641', '2640'})"
0.16224261969734557,"frozenset({'1641', '2671'})"
0.17935996030761597,"frozenset({'1641', '2683'})"
0.20342346812205409,"frozenset({'1641', '2692'})"
0.18382535351029522,"frozenset({'1641', '2700'})"
0.17588687670553213,"frozenset({'1641', '2706'})"
0.2733812949640288,"frozenset({'1641', '2716'})"
0.2768543785661126,"frozenset({'1641', '2762'})"
0.2093773257256264,"frozenset({'1641', '2791'})"
0.23319275613991566,"frozenset({'2797', '1641'})"
0.24559662614735797,"frozenset({'1641', '2858'})"
0.2061523195236914,"frozenset({'2890', '1641'})"
0.22847928553708757,"frozenset({'1641', '2916'})"
0.24162738774497644,"frozenset({'1641', '2918'})"
0.1736541801041925,"frozenset({'1641', '2947'})"
0.20094269412056562,"frozenset({'1641', '2959'})"
0.17638303150582982,"frozenset({'1641', '2985'})"
0.23765814934259488,"frozenset({'2987', '1641'})"
0.2413793103448276,"frozenset({'2997', '1641'})"
0.198709997519226,"frozenset({'1641', '3052'})"
0.19622922351773753,"frozenset({'1641', '3081'})"
0.21557926072934755,"frozenset({'1641', '3114'})"
0.2292235177375341,"frozenset({'3147', '1641'})"
0.16075415529645248,"frozenset({'3160', '1641'})"
0.1778714959067229,"frozenset({'3175', '1641'})"
0.1843215083105929,"frozenset({'1641', '3176'})"
0.21508310592904986,"frozenset({'1641', '3253'})"
0.2108657901265195,"frozenset({'1641', '3408'})"
0.18829074671297444,"frozenset({'1641', '3418'})"
0.22128504093277102,"frozenset({'1641', '3448'})"
0.19250806251550484,"frozenset({'1641', '3471'})"
0.23368891094021335,"frozenset({'1641', '3481'})"
0.17191763830315057,"frozenset({'1641', '3499'})"
0.1875465145125279,"frozenset({'1641', '3527'})"
0.26196973455718187,"frozenset({'1641', '3578'})"
0.20739270652443562,"frozenset({'1641', '3751'})"
0.258496650955098,"frozenset({'3793', '1641'})"
0.21905234433143142,"frozenset({'1641', '3897'})"
0.18556189531133713,"frozenset({'1641', '3948'})"
0.19920615231952368,"frozenset({'1641', '3994'})"
0.23195236913917142,"frozenset({'1641', '3996'})"
0.21905234433143142,"frozenset({'1641', '4011'})"
0.17340610270404366,"frozenset({'1641', '4014'})"
0.21880426693128255,"frozenset({'1641', '4022'})"
0.23368891094021335,"frozenset({'4027', '1641'})"
0.21930042173158026,"frozenset({'1641', '4034'})"
0.19300421731580253,"frozenset({'4085', '1641'})"
0.23840238154304144,"frozenset({'1641', '4226'})"
0.1917638303150583,"frozenset({'1641', '4246'})"
0.1602580004961548,"frozenset({'1641', '4262'})"
0.27809476556685686,"frozenset({'4306', '1641'})"
0.16000992309600595,"frozenset({'1641', '4308'})"
0.18308112130984866,"frozenset({'1641', '4720'})"
0.1612503100967502,"frozenset({'4776', '1641'})"
0.2001984619201191,"frozenset({'4878', '1641'})"
0.25651203175390724,"frozenset({'1641', '4886'})"
0.21285040932771024,"frozenset({'1641', '4896'})"
0.27238898536343337,"frozenset({'1641', '4963'})"
0.18829074671297444,"frozenset({'4973', '1641'})"
0.1768791863061275,"frozenset({'1641', '4979'})"
0.21433887372860333,"frozenset({'1641', '4993'})"
0.2522947159513768,"frozenset({'1641', '4995'})"
0.17018109650210866,"frozenset({'1641', '5218'})"
0.25775241875465144,"frozenset({'1641', '5349'})"
0.18655420491193253,"frozenset({'1641', '5377'})"
0.2736293723641776,"frozenset({'5418', '1641'})"
0.2671793599603076,"frozenset({'1641', '5445'})"
0.18134457950880675,"frozenset({'1641', '5464'})"
0.2135946415281568,"frozenset({'1641', '5669'})"
0.1949888365169933,"frozenset({'1641', '5816'})"
0.17390225750434135,"frozenset({'1641', '5902'})"
0.21905234433143142,"frozenset({'1641', '5952'})"
0.27536591416521955,"frozenset({'1641', '5989'})"
0.1617464648970479,"frozenset({'1641', '6218'})"
0.22575043413545026,"frozenset({'6333', '1641'})"
0.17439841230463904,"frozenset({'1641', '6365'})"
0.2607293475564376,"frozenset({'1641', '6377'})"
0.1662118580997271,"frozenset({'6378', '1641'})"
0.18531381791118828,"frozenset({'1641', '6502'})"
0.27859092036715455,"frozenset({'6539', '1641'})"
0.22054080873232448,"frozenset({'1641', '6711'})"
0.17985611510791366,"frozenset({'1641', '6863'})"
0.19052344331431406,"frozenset({'6870', '1641'})"
0.23542545274125526,"frozenset({'1641', '6874'})"
0.17390225750434135,"frozenset({'1641', '6947'})"
0.16596378069957826,"frozenset({'1641', '7143'})"
0.20491193252294715,"frozenset({'7147', '1641'})"
0.21508310592904986,"frozenset({'1641', '7153'})"
0.21185809972711486,"frozenset({'1641', '7361'})"
0.22029273133217564,"frozenset({'1641', '7438'})"
0.20863309352517986,"frozenset({'1641', '8360'})"
0.2078888613247333,"frozenset({'1641', '8368'})"
0.17712726370627635,"frozenset({'1641', '8464'})"
0.17315802530389482,"frozenset({'8622', '1641'})"
0.2227735053336641,"frozenset({'1641', '8636'})"
0.2232696601339618,"frozenset({'1641', '8665'})"
0.16546762589928057,"frozenset({'1641', '8784'})"
0.17762341850657404,"frozenset({'8798', '1641'})"
0.1843215083105929,"frozenset({'1641', '8874'})"
0.17811957330687175,"frozenset({'1641', '8949'})"
0.23319275613991566,"frozenset({'1641', '8961'})"
0.1863061275117837,"frozenset({'32587', '1641'})"
0.16745224510047135,"frozenset({'1641', '33493'})"
0.24088315554452988,"frozenset({'1641', '33794'})"
0.16918878690151326,"frozenset({'1641', '44191'})"
0.17539072190523444,"frozenset({'46578', '1641'})"
0.17166956090300173,"frozenset({'1641', '48516'})"
0.17712726370627635,"frozenset({'49272', '1641'})"
0.21036963532622177,"frozenset({'1645', '1653'})"
0.16993301910195982,"frozenset({'1645', '1676'})"
0.26593897295956337,"frozenset({'1682', '1645'})"
0.23468122054080873,"frozenset({'1645', '1704'})"
0.17216571570329942,"frozenset({'1645', '1721'})"
0.16695609030017367,"frozenset({'1729', '1645'})"
0.18060034730836022,"frozenset({'1645', '1732'})"
0.16422723889853635,"frozenset({'1645', '1748'})"
0.21036963532622177,"frozenset({'1645', '1784'})"
0.21433887372860333,"frozenset({'1645', '1923'})"
0.18878690151327215,"frozenset({'1645', '1954'})"
0.2431158521458695,"frozenset({'1645', '1961'})"
0.17911188290746713,"frozenset({'1645', '1968'})"
0.21384271892830564,"frozenset({'1645', '2000'})"
0.1644753162986852,"frozenset({'1645', '2003'})"
0.20218308112130984,"frozenset({'1645', '2011'})"
0.16472339369883404,"frozenset({'1645', '2012'})"
0.22872736293723642,"frozenset({'1645', '2028'})"
0.23815430414289257,"frozenset({'1645', '2115'})"
0.17315802530389482,"frozenset({'1645', '2167'})"
0.1982138427189283,"frozenset({'1645', '2174'})"
0.19945422971967253,"frozenset({'1645', '2194'})"
0.1880426693128256,"frozenset({'2268', '1645'})"
0.21012155792607293,"frozenset({'1645', '2291'})"
0.2056561647233937,"frozenset({'1645', '2329'})"
0.18258496650955097,"frozenset({'1645', '2353'})"
0.17340610270404366,"frozenset({'1645', '2355'})"
0.19300421731580253,"frozenset({'1645', '2502'})"
0.1939965269163979,"frozenset({'1645', '2542'})"
0.20069461672041677,"frozenset({'1645', '2571'})"
0.16571570329942942,"frozenset({'1645', '2617'})"
0.18208881170925328,"frozenset({'1645', '2683'})"
0.16497147109898289,"frozenset({'1645', '2692'})"
0.17216571570329942,"frozenset({'1645', '2700'})"
0.17489456710493673,"frozenset({'2706', '1645'})"
0.24063507814438104,"frozenset({'1645', '2716'})"
0.25700818655420493,"frozenset({'1645', '2762'})"
0.1709253287025552,"frozenset({'1645', '2791'})"
0.1815926569089556,"frozenset({'2797', '1645'})"
0.22451004713470601,"frozenset({'1645', '2858'})"
0.1751426445050856,"frozenset({'2890', '1645'})"
0.2227735053336641,"frozenset({'1645', '2916'})"
0.19771768791863062,"frozenset({'1645', '2918'})"
0.18258496650955097,"frozenset({'1645', '2959'})"
0.17663110890597866,"frozenset({'1645', '2985'})"
0.19598114611758868,"frozenset({'2987', '1645'})"
0.2056561647233937,"frozenset({'2997', '1645'})"
0.19300421731580253,"frozenset({'1645', '3052'})"
0.20243115852145868,"frozenset({'1645', '3081'})"
0.17489456710493673,"frozenset({'1645', '3114'})"
0.22227735053336642,"frozenset({'3147', '1645'})"
0.1602580004961548,"frozenset({'1645', '3176'})"
0.17861572810716944,"frozenset({'1645', '3253'})"
0.16943686430166213,"frozenset({'1645', '3408'})"
0.17960803770776482,"frozenset({'1645', '3448'})"
0.17588687670553213,"frozenset({'1645', '3481'})"
0.201935003721161,"frozenset({'1645', '3527'})"
0.2500620193500372,"frozenset({'1645', '3578'})"
0.24336392954601835,"frozenset({'3793', '1645'})"
0.17018109650210866,"frozenset({'1645', '3897'})"
0.18035226990821135,"frozenset({'1645', '3948'})"
0.20838501612503102,"frozenset({'1645', '3994'})"
0.19970230711982137,"frozenset({'1645', '3996'})"
0.21036963532622177,"frozenset({'4011', '1645'})"
0.2056561647233937,"frozenset({'1645', '4022'})"
0.19350037211610022,"frozenset({'4027', '1645'})"
0.18977921111386753,"frozenset({'1645', '4034'})"
0.17340610270404366,"frozenset({'4085', '1645'})"
0.21111386752666833,"frozenset({'1645', '4226'})"
0.17638303150582982,"frozenset({'1645', '4262'})"
0.24882163234929297,"frozenset({'4306', '1645'})"
0.18853882411312328,"frozenset({'1645', '4720'})"
0.18134457950880675,"frozenset({'4776', '1645'})"
0.18680228231208137,"frozenset({'4878', '1645'})"
0.21830811213098486,"frozenset({'1645', '4886'})"
0.18779459191267675,"frozenset({'1645', '4896'})"
0.2646985859588192,"frozenset({'1645', '4963'})"
0.20044653932026793,"frozenset({'1645', '4993'})"
0.23567353014140413,"frozenset({'1645', '4995'})"
0.1602580004961548,"frozenset({'1645', '5010'})"
0.17439841230463904,"frozenset({'1645', '5218'})"
0.2366658397419995,"frozenset({'1645', '5349'})"
0.25353510295212106,"frozenset({'5418', '1645'})"
0.2580004961548003,"frozenset({'1645', '5445'})"
0.17539072190523444,"frozenset({'1645', '5464'})"
0.16794839990076904,"frozenset({'1645', '5669'})"
0.17067725130240635,"frozenset({'1645', '5679'})"
0.17663110890597866,"frozenset({'1645', '5816'})"
0.20813693872488218,"frozenset({'1645', '5952'})"
0.16199454229719673,"frozenset({'1645', '5956'})"
0.25626395435375837,"frozenset({'1645', '5989'})"
0.22029273133217564,"frozenset({'6333', '1645'})"
0.1917638303150583,"frozenset({'1645', '6365'})"
0.22575043413545026,"frozenset({'1645', '6377'})"
0.16968494170181098,"frozenset({'6378', '1645'})"
0.1912676755147606,"frozenset({'1645', '6502'})"
0.24609278094765566,"frozenset({'6539', '1645'})"
0.1751426445050856,"frozenset({'1645', '6711'})"
0.17290994790374598,"frozenset({'6870', '1645'})"
0.22500620193500373,"frozenset({'1645', '6874'})"
0.1917638303150583,"frozenset({'1645', '7143'})"
0.19052344331431406,"frozenset({'7147', '1645'})"
0.19474075911684446,"frozenset({'1645', '7153'})"
0.1639791614983875,"frozenset({'1645', '7254'})"
0.18779459191267675,"frozenset({'1645', '7361'})"
0.21036963532622177,"frozenset({'1645', '7438'})"
0.18729843711237906,"frozenset({'1645', '8360'})"
0.17439841230463904,"frozenset({'1645', '8368'})"
0.20491193252294715,"frozenset({'1645', '8636'})"
0.16695609030017367,"frozenset({'1645', '8644'})"
0.21012155792607293,"frozenset({'1645', '8665'})"
0.18208881170925328,"frozenset({'8798', '1645'})"
0.17216571570329942,"frozenset({'1645', '8874'})"
0.21012155792607293,"frozenset({'1645', '8961'})"
0.18928305631356984,"frozenset({'32587', '1645'})"
0.16819647730091788,"frozenset({'1645', '33493'})"
0.2297196725378318,"frozenset({'1645', '33794'})"
0.1756387993053833,"frozenset({'1645', '44191'})"
0.1801041925080625,"frozenset({'1645', '48516'})"
0.16422723889853635,"frozenset({'48780', '1645'})"
0.1736541801041925,"frozenset({'49272', '1645'})"
0.22351773753411064,"frozenset({'1653', '1673'})"
0.1709253287025552,"frozenset({'1674', '1653'})"
0.22078888613247333,"frozenset({'1653', '1676'})"
0.3817911188290747,"frozenset({'1682', '1653'})"
0.34259488960555695,"frozenset({'1653', '1704'})"
0.24237161994542297,"frozenset({'1721', '1653'})"
0.22525427933515257,"frozenset({'1729', '1653'})"
0.2580004961548003,"frozenset({'1653', '1732'})"
0.17266187050359713,"frozenset({'1653', '1747'})"
0.2557677995534607,"frozenset({'1748', '1653'})"
0.18729843711237906,"frozenset({'1777', '1653'})"
0.2857851649714711,"frozenset({'1784', '1653'})"
0.16149838749689904,"frozenset({'1917', '1653'})"
0.1773753411064252,"frozenset({'1653', '1921'})"
0.29620441577772266,"frozenset({'1653', '1923'})"
0.2463408583478045,"frozenset({'1653', '1954'})"
0.34209873480525926,"frozenset({'1653', '1961'})"
0.2674274373604565,"frozenset({'1968', '1653'})"
0.16373108409823864,"frozenset({'1994', '1653'})"
0.2274869759364922,"frozenset({'1653', '1997'})"
0.28404862317042917,"frozenset({'2000', '1653'})"
0.18332919870999753,"frozenset({'2001', '1653'})"
0.20863309352517986,"frozenset({'2003', '1653'})"
0.18233688910940213,"frozenset({'2005', '1653'})"
0.16224261969734557,"frozenset({'2006', '1653'})"
0.274621681964773,"frozenset({'2011', '1653'})"
0.2158273381294964,"frozenset({'2012', '1653'})"
0.3190275365914165,"frozenset({'1653', '2028'})"
0.16273877449764326,"frozenset({'2058', '1653'})"
0.1644753162986852,"frozenset({'2081', '1653'})"
0.3254775489952865,"frozenset({'2115', '1653'})"
0.17117340610270404,"frozenset({'2161', '1653'})"
0.19796576531877946,"frozenset({'2167', '1653'})"
0.28826593897295955,"frozenset({'1653', '2174'})"
0.2736293723641776,"frozenset({'1653', '2194'})"
0.252046638551228,"frozenset({'2268', '1653'})"
0.19970230711982137,"frozenset({'2278', '1653'})"
0.16323492929794095,"frozenset({'2288', '1653'})"
0.31183329198709997,"frozenset({'2291', '1653'})"
0.17067725130240635,"frozenset({'1653', '2294'})"
0.1880426693128256,"frozenset({'1653', '2302'})"
0.23815430414289257,"frozenset({'1653', '2321'})"
0.18233688910940213,"frozenset({'1653', '2324'})"
0.29124286777474573,"frozenset({'2329', '1653'})"
0.2339369883403622,"frozenset({'2353', '1653'})"
0.25130240635078144,"frozenset({'1653', '2355'})"
0.17266187050359713,"frozenset({'2395', '1653'})"
0.23294467873976682,"frozenset({'2396', '1653'})"
0.17663110890597866,"frozenset({'2406', '1653'})"
0.1907715207144629,"frozenset({'2455', '1653'})"
0.27908707516745224,"frozenset({'2502', '1653'})"
0.21012155792607293,"frozenset({'2529', '1653'})"
0.2674274373604565,"frozenset({'2542', '1653'})"
0.29744480277846685,"frozenset({'1653', '2571'})"
0.16149838749689904,"frozenset({'2580', '1653'})"
0.17340610270404366,"frozenset({'2599', '1653'})"
0.2088811709253287,"frozenset({'2617', '1653'})"
0.18407343091044406,"frozenset({'2628', '1653'})"
0.20838501612503102,"frozenset({'1653', '2640'})"
0.16571570329942942,"frozenset({'2671', '1653'})"
0.2334408335400645,"frozenset({'2683', '1653'})"
0.25948896055569337,"frozenset({'1653', '2692'})"
0.23096005953857604,"frozenset({'1653', '2700'})"
0.22376581493425948,"frozenset({'2706', '1653'})"
0.1612503100967502,"frozenset({'2710', '1653'})"
0.18580997271148597,"frozenset({'2712', '1653'})"
0.3500372116100223,"frozenset({'2716', '1653'})"
0.360208385016125,"frozenset({'2762', '1653'})"
0.16050607789630364,"frozenset({'2763', '1653'})"
0.2473331679483999,"frozenset({'1653', '2791'})"
0.27214090796328455,"frozenset({'2797', '1653'})"
0.31654676258992803,"frozenset({'2858', '1653'})"
0.24981394194988837,"frozenset({'2890', '1653'})"
0.3130736789878442,"frozenset({'1653', '2916'})"
0.29719672537831804,"frozenset({'1653', '2918'})"
0.2056561647233937,"frozenset({'2947', '1653'})"
0.2766063011659638,"frozenset({'1653', '2959'})"
0.23616968494170182,"frozenset({'2985', '1653'})"
0.2830563135698338,"frozenset({'2987', '1653'})"
0.29893326717936,"frozenset({'2997', '1653'})"
0.18977921111386753,"frozenset({'3006', '1653'})"
0.20764078392458446,"frozenset({'1653', '3033'})"
0.1756387993053833,"frozenset({'1653', '3039'})"
0.25651203175390724,"frozenset({'1653', '3052'})"
0.2676755147606053,"frozenset({'3081', '1653'})"
0.2699082113619449,"frozenset({'1653', '3114'})"
0.2979409575787646,"frozenset({'3147', '1653'})"
0.1949888365169933,"frozenset({'3160', '1653'})"
0.23964276854378566,"frozenset({'3175', '1653'})"
0.22426196973455717,"frozenset({'3176', '1653'})"
0.2446043165467626,"frozenset({'3253', '1653'})"
0.1602580004961548,"frozenset({'1653', '3255'})"
0.1617464648970479,"frozenset({'3256', '1653'})"
0.16075415529645248,"frozenset({'1653', '3386'})"
0.2339369883403622,"frozenset({'3408', '1653'})"
0.1863061275117837,"frozenset({'3418', '1653'})"
0.16224261969734557,"frozenset({'1653', '3421'})"
0.23914661374348797,"frozenset({'1653', '3448'})"
0.23865045894319029,"frozenset({'3471', '1653'})"
0.27486975936492186,"frozenset({'3481', '1653'})"
0.21384271892830564,"frozenset({'1653', '3499'})"
0.26891590176134955,"frozenset({'3527', '1653'})"
0.18184073430910444,"frozenset({'1653', '3535'})"
0.3455718184073431,"frozenset({'1653', '3578'})"
0.17166956090300173,"frozenset({'1653', '3671'})"
0.18456958571074175,"frozenset({'3702', '1653'})"
0.17911188290746713,"frozenset({'3703', '1653'})"
0.23368891094021335,"frozenset({'3751', '1653'})"
0.16695609030017367,"frozenset({'3753', '1653'})"
0.35276606301165964,"frozenset({'3793', '1653'})"
0.264946663358968,"frozenset({'1653', '3897'})"
0.16521954849913173,"frozenset({'1653', '3911'})"
0.23170429173902257,"frozenset({'3948', '1653'})"
0.2195484991317291,"frozenset({'1653', '3949'})"
0.28801786157281073,"frozenset({'1653', '3994'})"
0.29942942197965766,"frozenset({'1653', '3996'})"
0.28727362937236417,"frozenset({'4011', '1653'})"
0.17911188290746713,"frozenset({'4014', '1653'})"
0.28082361696849417,"frozenset({'4022', '1653'})"
0.29372364177623417,"frozenset({'4027', '1653'})"
0.274621681964773,"frozenset({'4034', '1653'})"
0.22798313073678989,"frozenset({'4085', '1653'})"
0.3130736789878442,"frozenset({'1653', '4226'})"
0.17018109650210866,"frozenset({'4239', '1653'})"
0.19895807491937484,"frozenset({'4246', '1653'})"
0.2158273381294964,"frozenset({'1653', '4262'})"
0.3502852890101712,"frozenset({'4306', '1653'})"
0.18233688910940213,"frozenset({'1653', '4308'})"
0.2078888613247333,"frozenset({'4370', '1653'})"
0.18035226990821135,"frozenset({'1653', '4571'})"
0.24857355494914413,"frozenset({'4720', '1653'})"
0.23046390473827835,"frozenset({'4776', '1653'})"
0.1741503349044902,"frozenset({'4848', '1653'})"
0.28752170677251304,"frozenset({'4878', '1653'})"
0.31803522699082115,"frozenset({'4886', '1653'})"
0.2711485983626892,"frozenset({'4896', '1653'})"
0.36467377821880426,"frozenset({'4963', '1653'})"
0.2478293227486976,"frozenset({'4973', '1653'})"
0.17861572810716944,"frozenset({'4975', '1653'})"
0.2163234929297941,"frozenset({'1653', '4979'})"
0.28181592656908955,"frozenset({'1653', '4993'})"
0.3301910195981146,"frozenset({'1653', '4995'})"
0.22029273133217564,"frozenset({'1653', '5010'})"
0.21657157032994295,"frozenset({'5218', '1653'})"
0.34309104440585464,"frozenset({'1653', '5349'})"
0.1912676755147606,"frozenset({'5377', '1653'})"
0.18928305631356984,"frozenset({'5378', '1653'})"
0.18407343091044406,"frozenset({'5388', '1653'})"
0.35599106921359464,"frozenset({'5418', '1653'})"
0.3661622426196973,"frozenset({'5445', '1653'})"
0.2334408335400645,"frozenset({'5464', '1653'})"
0.21483502852890102,"frozenset({'5502', '1653'})"
0.17613495410568097,"frozenset({'5618', '1653'})"
0.1602580004961548,"frozenset({'5630', '1653'})"
0.24832547754899528,"frozenset({'5669', '1653'})"
0.21979657653187795,"frozenset({'1653', '5679'})"
0.24832547754899528,"frozenset({'5816', '1653'})"
0.21136194492681717,"frozenset({'5902', '1653'})"
0.16993301910195982,"frozenset({'5903', '1653'})"
0.29694864797816917,"frozenset({'5952', '1653'})"
0.19474075911684446,"frozenset({'5956', '1653'})"
0.3515256760109154,"frozenset({'5989', '1653'})"
0.18779459191267675,"frozenset({'1653', '5995'})"
0.17613495410568097,"frozenset({'1653', '6016'})"
0.16993301910195982,"frozenset({'6323', '1653'})"
0.3205160009923096,"frozenset({'6333', '1653'})"
0.2515504837509303,"frozenset({'6365', '1653'})"
0.17191763830315057,"frozenset({'6373', '1653'})"
0.3316794839990077,"frozenset({'6377', '1653'})"
0.21830811213098486,"frozenset({'6378', '1653'})"
0.2704043661622426,"frozenset({'6502', '1653'})"
0.17166956090300173,"frozenset({'6537', '1653'})"
0.34904490200942695,"frozenset({'6539', '1653'})"
0.18506574051103944,"frozenset({'6708', '1653'})"
0.2679235921607542,"frozenset({'6711', '1653'})"
0.2274869759364922,"frozenset({'6863', '1653'})"
0.24237161994542297,"frozenset({'6870', '1653'})"
0.3234929297940958,"frozenset({'1653', '6874'})"
0.18357727611014638,"frozenset({'6934', '1653'})"
0.17588687670553213,"frozenset({'6942', '1653'})"
0.20764078392458446,"frozenset({'6947', '1653'})"
0.1634830066980898,"frozenset({'1653', '6953'})"
0.17489456710493673,"frozenset({'6979', '1653'})"
0.2056561647233937,"frozenset({'1653', '7090'})"
0.2371619945422972,"frozenset({'7143', '1653'})"
0.2711485983626892,"frozenset({'7147', '1653'})"
0.27834284296700573,"frozenset({'7153', '1653'})"
0.19796576531877946,"frozenset({'1653', '7254'})"
0.28454477797072686,"frozenset({'7361', '1653'})"
0.17762341850657404,"frozenset({'7373', '1653'})"
0.3011659637806996,"frozenset({'1653', '7438'})"
0.25452741255271644,"frozenset({'1653', '8360'})"
0.2580004961548003,"frozenset({'1653', '8368'})"
0.2088811709253287,"frozenset({'1653', '8464'})"
0.19722153311833293,"frozenset({'8622', '1653'})"
0.29149094517489454,"frozenset({'1653', '8636'})"
0.21731580253038948,"frozenset({'8644', '1653'})"
0.29421979657653186,"frozenset({'1653', '8665'})"
0.20987348052592408,"frozenset({'8784', '1653'})"
0.252046638551228,"frozenset({'8798', '1653'})"
0.261721657157033,"frozenset({'8874', '1653'})"
0.20317539072190524,"frozenset({'8949', '1653'})"
0.30017365418010417,"frozenset({'1653', '8961'})"
0.17290994790374598,"frozenset({'1653', '30793'})"
0.2728851401637311,"frozenset({'32587', '1653'})"
0.20640039692384024,"frozenset({'33166', '1653'})"
0.22550235673530142,"frozenset({'33493', '1653'})"
0.32721409079632846,"frozenset({'1653', '33794'})"
0.1672041677003225,"frozenset({'34048', '1653'})"
0.1602580004961548,"frozenset({'34162', '1653'})"
0.19325229471595137,"frozenset({'1653', '34405'})"
0.19895807491937484,"frozenset({'1653', '35836'})"
0.1602580004961548,"frozenset({'1653', '36529'})"
0.16000992309600595,"frozenset({'1653', '38061'})"
0.20813693872488218,"frozenset({'1653', '40815'})"
0.17712726370627635,"frozenset({'1653', '40819'})"
0.2607293475564376,"frozenset({'1653', '44191'})"
0.17886380550731829,"frozenset({'44199', '1653'})"
0.16075415529645248,"frozenset({'1653', '45722'})"
0.22451004713470601,"frozenset({'46578', '1653'})"
0.17315802530389482,"frozenset({'46976', '1653'})"
0.17638303150582982,"frozenset({'1653', '47610'})"
0.205160009923096,"frozenset({'48394', '1653'})"
0.2515504837509303,"frozenset({'48516', '1653'})"
0.21334656412800793,"frozenset({'48774', '1653'})"
0.23046390473827835,"frozenset({'48780', '1653'})"
0.25403125775241875,"frozenset({'49272', '1653'})"
0.17712726370627635,"frozenset({'1653', '51255'})"
0.1751426445050856,"frozenset({'1653', '51662'})"
0.21806003473083602,"frozenset({'1653', '54286'})"
0.18829074671297444,"frozenset({'55820', '1653'})"
0.19201190771520715,"frozenset({'56367', '1653'})"
0.21309848672785908,"frozenset({'58559', '1653'})"
0.22351773753411064,"frozenset({'59315', '1653'})"
0.1875465145125279,"frozenset({'1653', '60069'})"
0.1634830066980898,"frozenset({'68157', '1653'})"
0.17464648970478788,"frozenset({'1653', '68358'})"
0.16323492929794095,"frozenset({'70286', '1653'})"
0.1617464648970479,"frozenset({'1676', '1673'})"
0.29297940957578766,"frozenset({'1682', '1673'})"
0.274621681964773,"frozenset({'1704', '1673'})"
0.18382535351029522,"frozenset({'1721', '1673'})"
0.21185809972711486,"frozenset({'1729', '1673'})"
0.22227735053336642,"frozenset({'1732', '1673'})"
0.17985611510791366,"frozenset({'1748', '1673'})"
0.16645993549987595,"frozenset({'1777', '1673'})"
0.24063507814438104,"frozenset({'1784', '1673'})"
0.25378318035226993,"frozenset({'1923', '1673'})"
0.2153311833291987,"frozenset({'1954', '1673'})"
